withdrawal_id,account_id,atm_id,timestamp,amount,case_id,source_type
W_0004870,ACC_008018,SYN_ATM_02581,2025-06-28 15:29:40,18662,CASE_004845,SYNTHETIC_PROTOTYPE
W_0004871,ACC_012835,SYN_ATM_02337,2025-06-28 19:06:31,17573,CASE_004846,SYNTHETIC_PROTOTYPE
W_0004872,ACC_016816,SYN_ATM_05856,2025-06-28 17:10:51,6246,CASE_004848,SYNTHETIC_PROTOTYPE
W_0004873,ACC_010297,SYN_ATM_05756,2025-06-28 05:35:48,11346,CASE_004848,SYNTHETIC_PROTOTYPE
W_0004874,ACC_003095,SYN_ATM_05201,2025-06-28 16:08:51,10477,CASE_004849,SYNTHETIC_PROTOTYPE
W_0004875,ACC_004279,SYN_ATM_05559,2025-06-26 13:07:52,2187,CASE_004849,SYNTHETIC_PROTOTYPE
W_0004876,ACC_009198,SYN_ATM_05440,2025-06-26 11:14:01,1560,CASE_004849,SYNTHETIC_PROTOTYPE
W_0004877,ACC_001373,SYN_ATM_10057,2025-06-28 16:46:05,15813,CASE_004850,SYNTHETIC_PROTOTYPE
W_0004878,ACC_002715,SYN_ATM_10232,2025-06-26 09:09:09,1000,CASE_004850,SYNTHETIC_PROTOTYPE
W_0004879,ACC_011385,SYN_ATM_06296,2025-06-28 18:36:45,7079,CASE_004852,SYNTHETIC_PROTOTYPE
W_0004880,ACC_000725,SYN_ATM_07806,2025-06-28 21:56:50,8863,CASE_004853,SYNTHETIC_PROTOTYPE
W_0004881,ACC_016773,SYN_ATM_07931,2025-06-26 21:00:30,7467,CASE_004853,SYNTHETIC_PROTOTYPE
W_0004882,ACC_017859,SYN_ATM_07884,2025-06-26 18:07:23,2255,CASE_004853,SYNTHETIC_PROTOTYPE
W_0004883,ACC_002091,SYN_ATM_17039,2025-06-29 01:35:07,4594,CASE_004854,SYNTHETIC_PROTOTYPE
W_0004884,ACC_004463,SYN_ATM_17824,2025-06-29 02:47:05,13568,CASE_004855,SYNTHETIC_PROTOTYPE
W_0004885,ACC_005583,SYN_ATM_11513,2025-06-29 05:26:38,44100,CASE_004856,SYNTHETIC_PROTOTYPE
W_0004886,ACC_010843,SYN_ATM_12122,2025-06-28 23:44:35,15282,CASE_004857,SYNTHETIC_PROTOTYPE
W_0004887,ACC_018815,SYN_ATM_12100,2025-06-28 02:02:07,3938,CASE_004857,SYNTHETIC_PROTOTYPE
W_0004888,ACC_010271,SYN_ATM_00181,2025-06-29 05:33:48,19228,CASE_004858,SYNTHETIC_PROTOTYPE
W_0004889,ACC_001926,SYN_ATM_00305,2025-06-26 21:39:00,12320,CASE_004858,SYNTHETIC_PROTOTYPE
W_0004890,ACC_006369,SYN_ATM_13542,2025-06-29 10:10:18,2463,CASE_004860,SYNTHETIC_PROTOTYPE
W_0004891,ACC_019240,SYN_ATM_13707,2025-06-27 19:17:02,5151,CASE_004860,SYNTHETIC_PROTOTYPE
W_0004892,ACC_017216,SYN_ATM_10705,2025-06-29 05:25:54,20599,CASE_004861,SYNTHETIC_PROTOTYPE
W_0004893,ACC_001011,SYN_ATM_10925,2025-06-27 16:16:55,1275,CASE_004861,SYNTHETIC_PROTOTYPE
W_0004894,ACC_006468,SYN_ATM_03679,2025-06-29 05:07:40,12668,CASE_004862,SYNTHETIC_PROTOTYPE
W_0004895,ACC_011802,SYN_ATM_12081,2025-06-29 06:20:59,5954,CASE_004863,SYNTHETIC_PROTOTYPE
W_0004896,ACC_012720,SYN_ATM_04248,2025-06-29 07:10:09,6945,CASE_004864,SYNTHETIC_PROTOTYPE
W_0004897,ACC_011371,SYN_ATM_14807,2025-06-29 11:31:59,3522,CASE_004866,SYNTHETIC_PROTOTYPE
W_0004898,ACC_006819,SYN_ATM_02745,2025-06-29 09:54:55,3725,CASE_004867,SYNTHETIC_PROTOTYPE
W_0004899,ACC_013241,SYN_ATM_13090,2025-06-29 08:21:39,27424,CASE_004869,SYNTHETIC_PROTOTYPE
W_0004900,ACC_019758,SYN_ATM_14934,2025-06-29 07:41:09,9708,CASE_004870,SYNTHETIC_PROTOTYPE
W_0004901,ACC_000744,SYN_ATM_18857,2025-06-29 11:59:18,7047,CASE_004872,SYNTHETIC_PROTOTYPE
W_0004902,ACC_011866,SYN_ATM_14444,2025-06-29 13:51:36,29944,CASE_004873,SYNTHETIC_PROTOTYPE
W_0004903,ACC_001355,SYN_ATM_03994,2025-06-29 17:42:42,7821,CASE_004876,SYNTHETIC_PROTOTYPE
W_0004904,ACC_005390,SYN_ATM_16693,2025-06-29 15:43:20,28408,CASE_004877,SYNTHETIC_PROTOTYPE
W_0004905,ACC_006602,SYN_ATM_06847,2025-06-29 12:41:21,5442,CASE_004878,SYNTHETIC_PROTOTYPE
W_0004906,ACC_006910,SYN_ATM_18970,2025-06-29 13:38:54,30300,CASE_004880,SYNTHETIC_PROTOTYPE
W_0004907,ACC_007493,SYN_ATM_00980,2025-06-29 18:23:56,15324,CASE_004881,SYNTHETIC_PROTOTYPE
W_0004908,ACC_010374,SYN_ATM_19205,2025-06-29 20:13:12,6821,CASE_004882,SYNTHETIC_PROTOTYPE
W_0004909,ACC_002115,SYN_ATM_07596,2025-06-29 23:37:58,41887,CASE_004883,SYNTHETIC_PROTOTYPE
W_0004910,ACC_012338,SYN_ATM_03836,2025-06-30 00:02:44,6229,CASE_004884,SYNTHETIC_PROTOTYPE
W_0004911,ACC_006875,SYN_ATM_07256,2025-06-30 01:36:01,9513,CASE_004885,SYNTHETIC_PROTOTYPE
W_0004912,ACC_014189,SYN_ATM_14684,2025-06-29 21:21:05,20381,CASE_004886,SYNTHETIC_PROTOTYPE
W_0004913,ACC_008766,SYN_ATM_14478,2025-06-27 13:11:12,4382,CASE_004886,SYNTHETIC_PROTOTYPE
W_0004914,ACC_014224,SYN_ATM_14916,2025-06-28 17:26:48,2377,CASE_004886,SYNTHETIC_PROTOTYPE
W_0004915,ACC_019804,SYN_ATM_00952,2025-06-30 04:23:17,5745,CASE_004887,SYNTHETIC_PROTOTYPE
W_0004916,ACC_015095,SYN_ATM_05098,2025-06-30 04:54:45,8185,CASE_004888,SYNTHETIC_PROTOTYPE
W_0004917,ACC_006621,SYN_ATM_05062,2025-06-29 18:49:23,6921,CASE_004888,SYNTHETIC_PROTOTYPE
W_0004918,ACC_004333,SYN_ATM_04615,2025-06-30 03:57:17,4730,CASE_004891,SYNTHETIC_PROTOTYPE
W_0004919,ACC_006478,SYN_ATM_04829,2025-06-28 08:59:42,1000,CASE_004891,SYNTHETIC_PROTOTYPE
W_0004920,ACC_000362,SYN_ATM_17351,2025-06-30 01:24:54,55139,CASE_004892,SYNTHETIC_PROTOTYPE
W_0004921,ACC_019520,SYN_ATM_08947,2025-06-30 06:15:42,23802,CASE_004893,SYNTHETIC_PROTOTYPE
W_0004922,ACC_013493,SYN_ATM_05781,2025-06-30 05:12:48,58542,CASE_004894,SYNTHETIC_PROTOTYPE
W_0004923,ACC_003533,SYN_ATM_02636,2025-06-30 10:11:02,4649,CASE_004897,SYNTHETIC_PROTOTYPE
W_0004925,ACC_006341,SYN_ATM_02384,2025-06-29 06:39:18,1000,CASE_004897,SYNTHETIC_PROTOTYPE
W_0004924,ACC_004385,SYN_ATM_02581,2025-06-28 05:14:21,1049,CASE_004897,SYNTHETIC_PROTOTYPE
W_0004926,ACC_011638,SYN_ATM_14802,2025-06-30 08:47:17,7143,CASE_004898,SYNTHETIC_PROTOTYPE
W_0004927,ACC_003771,SYN_ATM_14694,2025-06-29 01:25:31,13808,CASE_004898,SYNTHETIC_PROTOTYPE
W_0004928,ACC_008929,SYN_ATM_05971,2025-06-30 17:00:55,13372,CASE_004899,SYNTHETIC_PROTOTYPE
W_0004929,ACC_019529,SYN_ATM_16315,2025-06-30 11:28:30,18051,CASE_004902,SYNTHETIC_PROTOTYPE
W_0004930,ACC_011762,SYN_ATM_16191,2025-06-28 18:16:33,4052,CASE_004902,SYNTHETIC_PROTOTYPE
W_0004931,ACC_002973,SYN_ATM_16372,2025-06-29 07:37:16,2751,CASE_004902,SYNTHETIC_PROTOTYPE
W_0004932,ACC_006043,SYN_ATM_15643,2025-06-30 20:26:14,14957,CASE_004904,SYNTHETIC_PROTOTYPE
W_0004933,ACC_006407,SYN_ATM_15254,2025-06-30 20:43:55,9812,CASE_004906,SYNTHETIC_PROTOTYPE
W_0004934,ACC_016540,SYN_ATM_00644,2025-06-30 19:50:55,5107,CASE_004907,SYNTHETIC_PROTOTYPE
W_0004935,ACC_014270,SYN_ATM_15322,2025-06-30 19:24:21,6404,CASE_004908,SYNTHETIC_PROTOTYPE
W_0004936,ACC_016636,SYN_ATM_09320,2025-06-30 17:49:05,8069,CASE_004909,SYNTHETIC_PROTOTYPE
W_0004937,ACC_015229,SYN_ATM_12637,2025-06-30 19:33:59,10338,CASE_004910,SYNTHETIC_PROTOTYPE
W_0004938,ACC_019767,SYN_ATM_10802,2025-06-30 19:04:58,8897,CASE_004911,SYNTHETIC_PROTOTYPE
W_0004939,ACC_009710,SYN_ATM_03742,2025-06-30 19:13:16,17959,CASE_004912,SYNTHETIC_PROTOTYPE
W_0004940,ACC_007427,SYN_ATM_03714,2025-06-29 09:25:51,12797,CASE_004912,SYNTHETIC_PROTOTYPE
W_0004941,ACC_010470,SYN_ATM_10318,2025-07-01 07:20:35,26121,CASE_004915,SYNTHETIC_PROTOTYPE
W_0004942,ACC_015039,SYN_ATM_17088,2025-07-01 00:30:34,13511,CASE_004916,SYNTHETIC_PROTOTYPE
W_0004943,ACC_006563,SYN_ATM_02143,2025-07-01 05:02:12,31925,CASE_004917,SYNTHETIC_PROTOTYPE
W_0004944,ACC_004816,SYN_ATM_07952,2025-07-01 06:43:00,24302,CASE_004918,SYNTHETIC_PROTOTYPE
W_0004945,ACC_007741,SYN_ATM_08094,2025-07-01 09:36:49,10199,CASE_004919,SYNTHETIC_PROTOTYPE
W_0004946,ACC_010516,SYN_ATM_08184,2025-06-30 14:48:56,1450,CASE_004919,SYNTHETIC_PROTOTYPE
W_0004947,ACC_010950,SYN_ATM_08590,2025-07-01 11:47:15,26607,CASE_004921,SYNTHETIC_PROTOTYPE
W_0004948,ACC_019186,SYN_ATM_03556,2025-07-01 14:50:14,9313,CASE_004923,SYNTHETIC_PROTOTYPE
W_0004949,ACC_013820,SYN_ATM_11542,2025-07-01 13:21:52,98099,CASE_004925,SYNTHETIC_PROTOTYPE
W_0004950,ACC_009614,SYN_ATM_10387,2025-07-01 11:53:25,6511,CASE_004926,SYNTHETIC_PROTOTYPE
W_0004951,ACC_013452,SYN_ATM_01012,2025-07-01 12:55:35,5508,CASE_004927,SYNTHETIC_PROTOTYPE
W_0004952,ACC_012856,SYN_ATM_13230,2025-07-01 16:29:58,7378,CASE_004928,SYNTHETIC_PROTOTYPE
W_0004953,ACC_011967,SYN_ATM_15055,2025-07-01 20:18:18,3922,CASE_004929,SYNTHETIC_PROTOTYPE
W_0004954,ACC_005598,SYN_ATM_15197,2025-07-01 03:00:52,1547,CASE_004929,SYNTHETIC_PROTOTYPE
W_0004955,ACC_009575,SYN_ATM_15536,2025-06-30 10:08:37,1000,CASE_004929,SYNTHETIC_PROTOTYPE
W_0004956,ACC_008686,SYN_ATM_08942,2025-07-01 15:00:06,2739,CASE_004930,SYNTHETIC_PROTOTYPE
W_0004957,ACC_010665,SYN_ATM_09289,2025-06-30 13:52:30,2074,CASE_004930,SYNTHETIC_PROTOTYPE
W_0004958,ACC_016052,SYN_ATM_07651,2025-07-01 19:56:02,9101,CASE_004931,SYNTHETIC_PROTOTYPE
W_0004959,ACC_004997,SYN_ATM_07589,2025-06-30 13:38:28,1000,CASE_004931,SYNTHETIC_PROTOTYPE
W_0004960,ACC_004210,SYN_ATM_18066,2025-07-01 17:35:11,5701,CASE_004933,SYNTHETIC_PROTOTYPE
W_0004961,ACC_014613,SYN_ATM_18250,2025-06-30 00:09:24,6038,CASE_004933,SYNTHETIC_PROTOTYPE
W_0004962,ACC_003166,SYN_ATM_17917,2025-06-29 20:29:30,1000,CASE_004933,SYNTHETIC_PROTOTYPE
W_0004963,ACC_004460,SYN_ATM_17512,2025-07-01 22:08:29,9840,CASE_004934,SYNTHETIC_PROTOTYPE
W_0004964,ACC_013467,SYN_ATM_17770,2025-06-29 09:13:40,1000,CASE_004934,SYNTHETIC_PROTOTYPE
W_0004965,ACC_008533,SYN_ATM_17455,2025-07-01 22:09:34,19441,CASE_004935,SYNTHETIC_PROTOTYPE
W_0004966,ACC_011129,SYN_ATM_17623,2025-06-30 09:44:29,35045,CASE_004935,SYNTHETIC_PROTOTYPE
W_0004967,ACC_012180,SYN_ATM_08359,2025-07-01 16:54:52,14339,CASE_004936,SYNTHETIC_PROTOTYPE
W_0004968,ACC_015666,SYN_ATM_11205,2025-07-01 23:37:07,30078,CASE_004937,SYNTHETIC_PROTOTYPE
W_0004969,ACC_015223,SYN_ATM_17810,2025-07-01 19:53:19,18470,CASE_004938,SYNTHETIC_PROTOTYPE
W_0004970,ACC_002671,SYN_ATM_19226,2025-07-01 20:37:57,11916,CASE_004939,SYNTHETIC_PROTOTYPE
W_0004971,ACC_002408,SYN_ATM_04559,2025-07-01 20:15:12,7195,CASE_004940,SYNTHETIC_PROTOTYPE
W_0004972,ACC_011522,SYN_ATM_16906,2025-07-01 20:54:54,3790,CASE_004941,SYNTHETIC_PROTOTYPE
W_0004973,ACC_017227,SYN_ATM_16879,2025-06-30 12:32:56,2309,CASE_004941,SYNTHETIC_PROTOTYPE
W_0004974,ACC_004615,SYN_ATM_02002,2025-07-01 23:43:00,7072,CASE_004942,SYNTHETIC_PROTOTYPE
W_0004975,ACC_014524,SYN_ATM_02017,2025-06-29 20:15:49,7057,CASE_004942,SYNTHETIC_PROTOTYPE
W_0004976,ACC_016418,SYN_ATM_06648,2025-07-02 04:03:42,23264,CASE_004945,SYNTHETIC_PROTOTYPE
W_0004977,ACC_012028,SYN_ATM_06287,2025-06-29 10:12:08,17036,CASE_004945,SYNTHETIC_PROTOTYPE
W_0004978,ACC_012646,SYN_ATM_16221,2025-07-02 03:12:00,26985,CASE_004946,SYNTHETIC_PROTOTYPE
W_0004979,ACC_010228,SYN_ATM_16657,2025-06-29 00:36:56,8879,CASE_004946,SYNTHETIC_PROTOTYPE
W_0004980,ACC_016497,SYN_ATM_08307,2025-07-02 04:18:06,37972,CASE_004948,SYNTHETIC_PROTOTYPE
W_0004981,ACC_009287,SYN_ATM_06976,2025-07-02 04:48:25,4538,CASE_004949,SYNTHETIC_PROTOTYPE
W_0004982,ACC_002116,SYN_ATM_11526,2025-07-02 08:25:03,5225,CASE_004950,SYNTHETIC_PROTOTYPE
W_0004983,ACC_019770,SYN_ATM_15644,2025-07-02 07:03:44,5514,CASE_004951,SYNTHETIC_PROTOTYPE
W_0004984,ACC_001627,SYN_ATM_06280,2025-07-02 06:46:15,6447,CASE_004954,SYNTHETIC_PROTOTYPE
W_0004986,ACC_007813,SYN_ATM_06313,2025-06-30 09:44:19,2149,CASE_004954,SYNTHETIC_PROTOTYPE
W_0004985,ACC_010476,SYN_ATM_06118,2025-06-29 13:44:32,2449,CASE_004954,SYNTHETIC_PROTOTYPE
W_0004987,ACC_013412,SYN_ATM_08211,2025-07-02 08:28:22,3397,CASE_004957,SYNTHETIC_PROTOTYPE
W_0004988,ACC_014446,SYN_ATM_18133,2025-07-02 12:25:46,10271,CASE_004958,SYNTHETIC_PROTOTYPE
W_0004989,ACC_009861,SYN_ATM_18152,2025-06-30 22:45:47,4250,CASE_004958,SYNTHETIC_PROTOTYPE
W_0004990,ACC_004275,SYN_ATM_09726,2025-07-02 15:50:16,20011,CASE_004959,SYNTHETIC_PROTOTYPE
W_0004991,ACC_015455,SYN_ATM_09628,2025-07-02 11:08:26,6519,CASE_004960,SYNTHETIC_PROTOTYPE
W_0004992,ACC_018947,SYN_ATM_16521,2025-07-02 14:34:48,43404,CASE_004962,SYNTHETIC_PROTOTYPE
W_0004993,ACC_004289,SYN_ATM_04328,2025-07-02 18:15:26,16467,CASE_004963,SYNTHETIC_PROTOTYPE
W_0004994,ACC_016878,SYN_ATM_03917,2025-07-02 16:37:58,40292,CASE_004964,SYNTHETIC_PROTOTYPE
W_0004995,ACC_019567,SYN_ATM_03906,2025-06-29 12:54:53,11621,CASE_004964,SYNTHETIC_PROTOTYPE
W_0004996,ACC_005589,SYN_ATM_07177,2025-07-02 16:12:36,9277,CASE_004965,SYNTHETIC_PROTOTYPE
W_0004997,ACC_003893,SYN_ATM_02247,2025-07-02 15:46:01,8299,CASE_004966,SYNTHETIC_PROTOTYPE
W_0004998,ACC_003241,SYN_ATM_19711,2025-07-02 20:27:02,5994,CASE_004967,SYNTHETIC_PROTOTYPE
W_0004999,ACC_015097,SYN_ATM_06057,2025-07-02 19:17:07,12198,CASE_004968,SYNTHETIC_PROTOTYPE
W_0005000,ACC_015578,SYN_ATM_15625,2025-07-02 21:00:05,4205,CASE_004971,SYNTHETIC_PROTOTYPE
W_0005001,ACC_012977,SYN_ATM_05178,2025-07-02 21:26:19,8792,CASE_004972,SYNTHETIC_PROTOTYPE
W_0005002,ACC_006831,SYN_ATM_04479,2025-07-03 00:12:14,11854,CASE_004974,SYNTHETIC_PROTOTYPE
W_0005003,ACC_008229,SYN_ATM_02281,2025-07-02 22:16:17,38909,CASE_004976,SYNTHETIC_PROTOTYPE
W_0005004,ACC_004548,SYN_ATM_12329,2025-07-03 01:14:33,7800,CASE_004977,SYNTHETIC_PROTOTYPE
W_0005005,ACC_001941,SYN_ATM_12486,2025-07-01 14:29:25,3128,CASE_004977,SYNTHETIC_PROTOTYPE
W_0005006,ACC_005573,SYN_ATM_02668,2025-07-03 02:49:17,5614,CASE_004978,SYNTHETIC_PROTOTYPE
W_0005007,ACC_007320,SYN_ATM_02270,2025-07-02 08:40:55,6040,CASE_004978,SYNTHETIC_PROTOTYPE
W_0005008,ACC_004785,SYN_ATM_19557,2025-07-03 06:26:25,2311,CASE_004981,SYNTHETIC_PROTOTYPE
W_0005009,ACC_018184,SYN_ATM_11270,2025-07-03 06:29:56,15914,CASE_004982,SYNTHETIC_PROTOTYPE
W_0005010,ACC_017642,SYN_ATM_01362,2025-07-03 06:37:23,1900,CASE_004983,SYNTHETIC_PROTOTYPE
W_0005011,ACC_012274,SYN_ATM_15974,2025-07-03 04:56:37,3763,CASE_004985,SYNTHETIC_PROTOTYPE
W_0005012,ACC_009414,SYN_ATM_04919,2025-07-03 08:50:16,20320,CASE_004987,SYNTHETIC_PROTOTYPE
W_0005013,ACC_017537,SYN_ATM_09203,2025-07-03 11:50:43,2160,CASE_004988,SYNTHETIC_PROTOTYPE
W_0005014,ACC_015654,SYN_ATM_01311,2025-07-03 06:07:48,2803,CASE_004989,SYNTHETIC_PROTOTYPE
W_0005015,ACC_010550,SYN_ATM_16567,2025-07-03 10:03:20,12999,CASE_004990,SYNTHETIC_PROTOTYPE
W_0005016,ACC_010090,SYN_ATM_06675,2025-07-03 06:46:29,15009,CASE_004992,SYNTHETIC_PROTOTYPE
W_0005017,ACC_008251,SYN_ATM_02543,2025-07-03 06:18:54,28578,CASE_004993,SYNTHETIC_PROTOTYPE
W_0005018,ACC_008057,SYN_ATM_09759,2025-07-03 07:22:33,9395,CASE_004994,SYNTHETIC_PROTOTYPE
W_0005019,ACC_014152,SYN_ATM_13513,2025-07-03 12:39:51,61927,CASE_004996,SYNTHETIC_PROTOTYPE
W_0005020,ACC_011071,SYN_ATM_01934,2025-07-03 11:29:54,17400,CASE_004997,SYNTHETIC_PROTOTYPE
W_0005021,ACC_001303,SYN_ATM_02112,2025-07-02 08:43:55,28358,CASE_004997,SYNTHETIC_PROTOTYPE
W_0005022,ACC_013546,SYN_ATM_09650,2025-07-03 13:42:27,18053,CASE_004998,SYNTHETIC_PROTOTYPE
W_0005023,ACC_005685,SYN_ATM_09634,2025-07-03 08:48:27,8538,CASE_004998,SYNTHETIC_PROTOTYPE
W_0005024,ACC_008165,SYN_ATM_10425,2025-07-03 14:35:23,14432,CASE_004999,SYNTHETIC_PROTOTYPE
W_0005025,ACC_002963,SYN_ATM_08018,2025-07-03 17:44:33,7436,CASE_005000,SYNTHETIC_PROTOTYPE
W_0005026,ACC_004648,SYN_ATM_07531,2025-07-03 15:39:50,17643,CASE_005002,SYNTHETIC_PROTOTYPE
W_0005027,ACC_008867,SYN_ATM_07313,2025-07-02 02:30:30,7747,CASE_005002,SYNTHETIC_PROTOTYPE
W_0005028,ACC_010203,SYN_ATM_13095,2025-07-03 22:30:58,23085,CASE_005004,SYNTHETIC_PROTOTYPE
W_0005029,ACC_001116,SYN_ATM_13062,2025-07-01 20:07:58,19890,CASE_005004,SYNTHETIC_PROTOTYPE
W_0005030,ACC_014830,SYN_ATM_02540,2025-07-03 19:48:11,8673,CASE_005005,SYNTHETIC_PROTOTYPE
W_0005031,ACC_007351,SYN_ATM_03901,2025-07-04 00:12:55,3260,CASE_005007,SYNTHETIC_PROTOTYPE
W_0005032,ACC_011300,SYN_ATM_04511,2025-07-04 00:23:41,22009,CASE_005008,SYNTHETIC_PROTOTYPE
W_0005033,ACC_010344,SYN_ATM_16523,2025-07-04 01:26:37,2808,CASE_005009,SYNTHETIC_PROTOTYPE
W_0005034,ACC_004019,SYN_ATM_03844,2025-07-03 19:38:49,18340,CASE_005010,SYNTHETIC_PROTOTYPE
W_0005035,ACC_003379,SYN_ATM_03750,2025-07-02 23:57:21,2787,CASE_005010,SYNTHETIC_PROTOTYPE
W_0005036,ACC_019022,SYN_ATM_08779,2025-07-04 05:02:13,10936,CASE_005011,SYNTHETIC_PROTOTYPE
W_0005037,ACC_011108,SYN_ATM_08526,2025-06-30 23:36:12,6049,CASE_005011,SYNTHETIC_PROTOTYPE
W_0005038,ACC_000408,SYN_ATM_10145,2025-07-04 01:59:24,41128,CASE_005012,SYNTHETIC_PROTOTYPE
W_0005039,ACC_001219,SYN_ATM_10500,2025-07-01 16:37:38,2398,CASE_005012,SYNTHETIC_PROTOTYPE
W_0005040,ACC_009728,SYN_ATM_09161,2025-07-04 03:18:27,147544,CASE_005014,SYNTHETIC_PROTOTYPE
W_0005041,ACC_003797,SYN_ATM_00942,2025-07-04 04:44:03,4002,CASE_005015,SYNTHETIC_PROTOTYPE
W_0005042,ACC_006024,SYN_ATM_07378,2025-07-04 03:07:44,39974,CASE_005016,SYNTHETIC_PROTOTYPE
W_0005043,ACC_012266,SYN_ATM_01983,2025-07-04 08:11:30,22837,CASE_005018,SYNTHETIC_PROTOTYPE
W_0005045,ACC_008562,SYN_ATM_01867,2025-07-03 12:05:39,1000,CASE_005018,SYNTHETIC_PROTOTYPE
W_0005044,ACC_016106,SYN_ATM_01809,2025-07-03 22:33:20,1958,CASE_005018,SYNTHETIC_PROTOTYPE
W_0005046,ACC_000403,SYN_ATM_10288,2025-07-04 07:16:24,7639,CASE_005019,SYNTHETIC_PROTOTYPE
W_0005047,ACC_005459,SYN_ATM_15133,2025-07-04 08:55:50,4880,CASE_005020,SYNTHETIC_PROTOTYPE
W_0005048,ACC_011670,SYN_ATM_00912,2025-07-04 08:28:03,2576,CASE_005021,SYNTHETIC_PROTOTYPE
W_0005049,ACC_000920,SYN_ATM_02121,2025-07-04 13:48:53,9794,CASE_005025,SYNTHETIC_PROTOTYPE
W_0005050,ACC_008200,SYN_ATM_02161,2025-07-02 09:55:35,4150,CASE_005025,SYNTHETIC_PROTOTYPE
W_0005051,ACC_005525,SYN_ATM_12610,2025-07-04 16:44:21,31065,CASE_005026,SYNTHETIC_PROTOTYPE
W_0005052,ACC_017386,SYN_ATM_17638,2025-07-04 17:49:27,14883,CASE_005027,SYNTHETIC_PROTOTYPE
W_0005053,ACC_012723,SYN_ATM_04697,2025-07-04 16:57:06,41097,CASE_005030,SYNTHETIC_PROTOTYPE
W_0005054,ACC_008511,SYN_ATM_09148,2025-07-04 23:04:19,10370,CASE_005031,SYNTHETIC_PROTOTYPE
W_0005055,ACC_015804,SYN_ATM_16507,2025-07-05 01:47:48,20500,CASE_005035,SYNTHETIC_PROTOTYPE
W_0005056,ACC_000601,SYN_ATM_16454,2025-07-02 00:53:49,22212,CASE_005035,SYNTHETIC_PROTOTYPE
W_0005057,ACC_015838,SYN_ATM_19879,2025-07-05 01:08:16,10559,CASE_005036,SYNTHETIC_PROTOTYPE
W_0005059,ACC_007622,SYN_ATM_19808,2025-07-02 19:55:50,1840,CASE_005036,SYNTHETIC_PROTOTYPE
W_0005058,ACC_005164,SYN_ATM_19528,2025-07-03 14:47:31,2283,CASE_005036,SYNTHETIC_PROTOTYPE
W_0005060,ACC_019072,SYN_ATM_02518,2025-07-05 04:43:10,7835,CASE_005039,SYNTHETIC_PROTOTYPE
W_0005061,ACC_002811,SYN_ATM_17816,2025-07-05 01:33:36,24577,CASE_005040,SYNTHETIC_PROTOTYPE
W_0005062,ACC_016622,SYN_ATM_07507,2025-07-05 01:09:30,23060,CASE_005041,SYNTHETIC_PROTOTYPE
W_0005063,ACC_005099,SYN_ATM_10646,2025-07-05 05:02:05,4909,CASE_005045,SYNTHETIC_PROTOTYPE
W_0005064,ACC_015923,SYN_ATM_11024,2025-07-03 06:46:30,4663,CASE_005045,SYNTHETIC_PROTOTYPE
W_0005065,ACC_017731,SYN_ATM_15282,2025-07-05 08:46:17,16681,CASE_005047,SYNTHETIC_PROTOTYPE
W_0005066,ACC_002544,SYN_ATM_18245,2025-07-05 05:07:20,47921,CASE_005048,SYNTHETIC_PROTOTYPE
W_0005067,ACC_009490,SYN_ATM_08357,2025-07-05 05:51:37,23311,CASE_005049,SYNTHETIC_PROTOTYPE
W_0005068,ACC_000216,SYN_ATM_08423,2025-07-05 00:20:08,7060,CASE_005049,SYNTHETIC_PROTOTYPE
W_0005069,ACC_013512,SYN_ATM_03842,2025-07-05 13:00:48,15659,CASE_005051,SYNTHETIC_PROTOTYPE
W_0005070,ACC_015056,SYN_ATM_11004,2025-07-05 12:23:58,17964,CASE_005053,SYNTHETIC_PROTOTYPE
W_0005071,ACC_013083,SYN_ATM_08502,2025-07-05 11:24:50,4682,CASE_005054,SYNTHETIC_PROTOTYPE
W_0005072,ACC_009829,SYN_ATM_08621,2025-07-02 18:10:13,1371,CASE_005054,SYNTHETIC_PROTOTYPE
W_0005073,ACC_007372,SYN_ATM_03075,2025-07-05 13:42:27,24081,CASE_005055,SYNTHETIC_PROTOTYPE
W_0005074,ACC_014008,SYN_ATM_02600,2025-07-05 12:07:54,14469,CASE_005056,SYNTHETIC_PROTOTYPE
W_0005075,ACC_014512,SYN_ATM_19506,2025-07-05 19:14:48,3648,CASE_005057,SYNTHETIC_PROTOTYPE
W_0005076,ACC_011855,SYN_ATM_03707,2025-07-05 15:59:02,43108,CASE_005059,SYNTHETIC_PROTOTYPE
W_0005077,ACC_008472,SYN_ATM_13434,2025-07-06 01:57:16,66214,CASE_005061,SYNTHETIC_PROTOTYPE
W_0005078,ACC_015315,SYN_ATM_01573,2025-07-06 04:35:56,8868,CASE_005062,SYNTHETIC_PROTOTYPE
W_0005079,ACC_017355,SYN_ATM_03436,2025-07-06 02:59:58,34780,CASE_005063,SYNTHETIC_PROTOTYPE
W_0005080,ACC_007240,SYN_ATM_11967,2025-07-06 04:03:01,7271,CASE_005065,SYNTHETIC_PROTOTYPE
W_0005081,ACC_010401,SYN_ATM_00371,2025-07-06 05:21:23,15747,CASE_005069,SYNTHETIC_PROTOTYPE
W_0005082,ACC_017843,SYN_ATM_03810,2025-07-06 09:08:42,6616,CASE_005070,SYNTHETIC_PROTOTYPE
W_0005083,ACC_014492,SYN_ATM_18987,2025-07-06 10:57:22,15039,CASE_005071,SYNTHETIC_PROTOTYPE
